id,array,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
,1,1,0,1,0,1,0,2,2,,,,,,,,,,,,,,,,,,,
,0,1,1,1,1,0,2,0,2,,,,,,,,,,,,,,,,,,,
,1,0,1,0,1,1,2,2,0,,,,,,,,,,,,,,,,,,,
,0,0,1,1,1,1,0,3,3,,,,,,,,,,,,,,,,,,,
,1,1,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,
,0,1,0,0,0,1,2,3,1,,,,,,,,,,,,,,,,,,,
,1,0,0,1,0,0,2,1,3,,,,,,,,,,,,,,,,,,,
,1,1,0,0,1,1,3,0,3,,,,,,,,,,,,,,,,,,,
,0,0,0,1,1,0,3,2,1,,,,,,,,,,,,,,,,,,,
,1,0,1,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,
,0,1,1,0,0,0,1,2,3,,,,,,,,,,,,,,,,,,,
,1,1,1,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,
,0,0,1,0,0,1,3,1,2,,,,,,,,,,,,,,,,,,,
,1,0,0,0,1,0,1,3,2,,,,,,,,,,,,,,,,,,,
,0,1,0,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
,0,1,2,2,0,1,1,,,,,,,,,,,,,,,,,,,,,
,0,2,1,2,1,0,2,,,,,,,,,,,,,,,,,,,,,
,0,1,1,0,2,2,3,,,,,,,,,,,,,,,,,,,,,
,0,2,0,1,2,1,4,,,,,,,,,,,,,,,,,,,,,
,0,0,2,1,1,2,5,,,,,,,,,,,,,,,,,,,,,
,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
,1,2,0,0,1,2,1,,,,,,,,,,,,,,,,,,,,,
,1,0,2,0,2,1,2,,,,,,,,,,,,,,,,,,,,,
,1,2,2,1,0,0,3,,,,,,,,,,,,,,,,,,,,,
,1,0,1,2,0,2,4,,,,,,,,,,,,,,,,,,,,,
,1,1,0,2,2,0,5,,,,,,,,,,,,,,,,,,,,,
,2,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,
,2,0,1,1,2,0,1,,,,,,,,,,,,,,,,,,,,,
,2,1,0,1,0,2,2,,,,,,,,,,,,,,,,,,,,,
,2,0,0,2,1,1,3,,,,,,,,,,,,,,,,,,,,,
,2,1,2,0,1,0,4,,,,,,,,,,,,,,,,,,,,,
,2,2,1,0,0,1,5,,,,,,,,,,,,,,,,,,,,,
11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
,0,1,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,
,1,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,
,1,1,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
,0,0,0,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,
,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,
,1,0,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,
,1,1,1,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,
,0,0,1,0,1,1,1,1,2,,,,,,,,,,,,,,,,,,,
,0,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
,1,0,0,1,0,1,0,1,2,,,,,,,,,,,,,,,,,,,
,1,1,0,1,1,0,1,0,2,,,,,,,,,,,,,,,,,,,
,0,0,0,1,0,1,1,0,3,,,,,,,,,,,,,,,,,,,
,0,1,1,1,0,0,0,1,3,,,,,,,,,,,,,,,,,,,
,1,0,0,0,1,0,0,1,3,,,,,,,,,,,,,,,,,,,
,1,1,1,0,1,1,1,0,3,,,,,,,,,,,,,,,,,,,
,0,0,1,1,1,1,0,0,4,,,,,,,,,,,,,,,,,,,
,0,1,0,0,1,1,0,1,4,,,,,,,,,,,,,,,,,,,
,1,0,1,1,0,0,1,0,4,,,,,,,,,,,,,,,,,,,
,1,1,0,0,0,0,1,1,4,,,,,,,,,,,,,,,,,,,
12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,,,,,,,,,,,,,
,0,2,0,1,0,1,0,0,1,1,1,0,1,0,0,,,,,,,,,,,,,
,0,2,0,0,1,0,1,0,0,1,1,1,1,1,1,,,,,,,,,,,,,
,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,
,1,2,0,1,0,1,1,1,0,0,0,1,0,1,0,,,,,,,,,,,,,
,1,3,0,1,1,0,1,0,1,0,0,0,1,0,0,,,,,,,,,,,,,
,1,3,0,0,1,1,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,
,2,0,0,0,1,1,1,1,1,0,1,0,0,0,1,,,,,,,,,,,,,
,2,1,0,0,0,1,1,0,1,1,0,1,0,1,0,,,,,,,,,,,,,
,2,1,0,1,0,0,1,1,0,1,1,0,1,0,1,,,,,,,,,,,,,
,2,3,0,0,0,0,0,1,1,0,1,1,1,1,0,,,,,,,,,,,,,
,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,
,0,3,1,0,0,1,1,0,0,0,1,0,0,1,1,,,,,,,,,,,,,
,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,,,,,,,,,,,,,
,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,,,,,,,,,,,,,
,1,2,1,0,0,0,1,1,1,1,0,0,0,0,1,,,,,,,,,,,,,
,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,
,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,,,,,,,,,,,,,
,2,3,1,1,0,0,0,0,0,1,0,1,0,0,1,,,,,,,,,,,,,
,2,2,1,1,1,0,0,1,0,0,1,0,0,1,0,,,,,,,,,,,,,
,2,2,1,0,1,1,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,
,2,0,1,1,1,1,1,0,0,1,0,0,1,1,0,,,,,,,,,,,,,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
,0,0,0,0,0,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,,
,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,
,0,1,0,0,1,1,0,0,1,1,1,0,1,,,,,,,,,,,,,,,
,0,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,
,1,0,0,1,1,0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
,1,0,1,0,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,,
,0,0,1,1,1,1,1,0,0,1,1,0,2,,,,,,,,,,,,,,,
,0,1,1,0,1,0,0,1,0,0,1,1,2,,,,,,,,,,,,,,,
,1,1,0,0,0,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,
,1,0,0,1,0,1,1,0,1,0,0,1,2,,,,,,,,,,,,,,,
,0,1,1,1,0,0,0,0,1,1,1,0,3,,,,,,,,,,,,,,,
,0,0,0,1,1,0,1,0,0,1,0,1,3,,,,,,,,,,,,,,,
,1,1,1,0,0,1,1,1,1,0,0,0,3,,,,,,,,,,,,,,,
,1,0,0,0,1,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,
,0,0,0,1,1,1,0,1,1,0,0,0,4,,,,,,,,,,,,,,,
,0,1,1,0,1,0,1,0,1,0,0,1,4,,,,,,,,,,,,,,,
,1,0,1,1,0,0,0,1,0,1,1,0,4,,,,,,,,,,,,,,,
,1,1,0,0,0,1,1,0,0,1,1,1,4,,,,,,,,,,,,,,,
,0,0,1,0,0,1,1,0,1,0,1,0,5,,,,,,,,,,,,,,,
,0,1,0,1,0,1,0,1,0,0,1,1,5,,,,,,,,,,,,,,,
,1,0,1,0,1,0,1,1,0,1,0,0,5,,,,,,,,,,,,,,,
,1,1,0,1,1,0,0,0,1,1,0,1,5,,,,,,,,,,,,,,,
,0,1,0,1,0,1,1,1,0,1,0,0,6,,,,,,,,,,,,,,,
,0,0,1,0,1,1,0,1,1,1,0,1,6,,,,,,,,,,,,,,,
,1,1,0,0,1,0,1,0,0,0,1,0,6,,,,,,,,,,,,,,,
,1,0,1,1,0,0,0,0,1,0,1,1,6,,,,,,,,,,,,,,,
15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,10,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,11,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,12,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,13,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0
,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0
,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0
,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1
,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1
,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1
,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1
,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,2
,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,2
,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,2
,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,2
,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1
,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1
,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1
,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1
,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,2
,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,2
,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,2
,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0
,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0
,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0
,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,2
,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,2
,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,2
,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,2
,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0
,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0
,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0
,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1
,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1
,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,
,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,1,,,,,,
,1,3,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,1,1,,,,,,
,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,,,,,,
,2,3,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,,,,,,
,2,1,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,,,,,,
,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,,,,,,
,3,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,,,,,,
,3,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,,,,,,
,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,2,,,,,,
,1,2,1,1,2,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,2,,,,,,
,1,3,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,,,,,,
,2,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1,2,1,,,,,,
,2,3,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,1,,,,,,
,2,1,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,1,,,,,,
,3,3,2,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,2,,,,,,
,3,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,,,,,,
,3,2,1,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,,,,,,
,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,2,1,2,1,2,2,,,,,,
,1,2,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,2,2,,,,,,
,1,3,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2,,,,,,
,2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,2,2,,,,,,
,2,3,2,1,2,1,1,1,2,2,2,2,1,1,2,1,2,1,2,1,2,2,,,,,,
,2,1,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,,,,,,
,3,3,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,1,1,,,,,,
,3,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,,,,,,
,3,2,2,2,2,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,,,,,,
,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,,,,,,
,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1,,,,,,
,1,3,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,1,2,1,,,,,,
,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,,,,,,
,2,3,2,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,,,,,,
,2,1,1,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,1,,,,,,
,3,3,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,,,,,,
,3,1,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,2,,,,,,
,3,2,1,1,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,2,1,2,,,,,,
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,,,,,,,,
,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,,,,,,,,
,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,,,,,,,,
,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,2,,,,,,,,
,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,3,,,,,,,,
,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,3,,,,,,,,
,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,2,,,,,,,,
,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,2,4,,,,,,,,
,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,2,5,,,,,,,,
,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,2,5,,,,,,,,
,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,2,4,,,,,,,,
,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,4,,,,,,,,
,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,5,,,,,,,,
,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,5,,,,,,,,
,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,4,,,,,,,,
,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,2,0,,,,,,,,
,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,2,1,,,,,,,,
,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,2,1,,,,,,,,
,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,2,0,,,,,,,,
,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,2,,,,,,,,
,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,3,,,,,,,,
,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,3,,,,,,,,
,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,2,,,,,,,,
,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,
,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,2,3,,,,,,,,
,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2,3,,,,,,,,
